type,price,address,description,bedrooms,bathrooms,agency_name,agency_link,image_url
Apartment,"5,300  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,2 BEDROOM FURNISHED APARTMENT BEHIND TAXI HOTEL! ,2,2,Alshaqab.com.qa4,https://www.qatarliving.com/user/alshaqabcomqa4,https://files.qatarliving.com/styles/555x415/s3/2020/01/11/3_36.jpg?itok=EN0yw6-1
Apartment,"5,500  QAR / MONTH",Fereej Bin Mahmoud,Unfurnished 3- Bedroom Apartment: Bin Mahmoud,3,3,Alshaqab.com.qa5,https://www.qatarliving.com/user/alshaqabcomqa5,https://files.qatarliving.com/styles/555x415/s3/2019/10/13/7.jpg?itok=RVyxWDHZ
Apartment,"6,200  QAR / MONTH",Fereej Bin Mahmoud,Fully Furnished 3- Bedroom Apartment: Bin Mahmoud,3,3,Alshaqab.com.qa5,https://www.qatarliving.com/user/alshaqabcomqa5,https://files.qatarliving.com/styles/555x415/s3/2020/02/19/01.jpg?itok=y-PtZsGb
Apartment,"6,000  QAR / MONTH",Mushaireb,Walking distance to Corniche ! Outstanding 2 BHK Furnished Apartment At Musherib !,2,3,Alshaqab.com.qa3,https://www.qatarliving.com/user/alshaqabcomqa3,https://files.qatarliving.com/styles/555x415/s3/2018/08/02/7_1.jpg?itok=BRmFsIar
Apartment,"4,500  QAR / MONTH",Najma,Unfurnished 2 & 3 BHK Apartments Available At Najma Close to C- Ring!,2,2,Alshaqab.com.qa3,https://www.qatarliving.com/user/alshaqabcomqa3,https://files.qatarliving.com/styles/555x415/s3/2020/03/12/unnamed-2.jpg?itok=AntSMIOe
Apartment,"5,000  QAR / MONTH",Fereej Abdel Aziz,SPACIOUS SEMI FURNISHED 2 BHK APARTMENT FOR RENT NEAR JAIDAH FLYOVER,2,2,Land Royal 2,https://www.qatarliving.com/user/land-royal-2,https://files.qatarliving.com/styles/555x415/s3/2019/05/21/60433970_2313890382207588_2805673483302862848_n.jpg?itok=Pj-WviKT
Apartment,"3,150  QAR / MONTH",Al Thumama,SPACIOUS 1 BHK HOUSE FOR RENT IN THUMAMA-BEHIND E RING ROAD...NEAR KAHRAMA..,1,1,Crescent Properties WLL,https://www.qatarliving.com/user/crescent-properties-wll,https://files.qatarliving.com/styles/555x415/s3/2020/04/10/2f888e26-169b-4389-9ddf-821ca9185873.JPG?itok=CjDAPAEe
Apartment,"5,000  QAR / MONTH",Fereej Abdel Aziz,Semi furnished 2 bedrooms apartment in fereej abdul aziz,2,3,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/2020/01/16/WhatsApp-Image-2020-01-16-at-12.44.37.jpeg?itok=A5ScAjne
Apartment,"11,000  QAR / MONTH",LUSAIL,Fully furnished 2 Bedrooms @Burj Damac Marina,2,2,Multinet,https://www.qatarliving.com/user/multinet,https://files.qatarliving.com/styles/555x415/s3/2019/12/12/Multinet-13.jpg?itok=Od3EBWjL
Apartment,"4,000  QAR / MONTH",Wakrah,2BHK Apartment Available in wakra Area with 1 month free,2,2,Ibhar Enterprisess,https://www.qatarliving.com/user/ibhar-enterprisess,https://files.qatarliving.com/styles/555x415/s3/2019/04/28/wakra-1_0.jpg?itok=DubNdq3b
Apartment,"5,000  QAR / MONTH",Al Muntazah,2 BHK for Company Staff / Executives ,2,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/05/20/2-1.jpg?itok=Ijy3Pcwt
Apartment,"4,500  QAR / MONTH",Old Airport,2 BR flat,2,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/05/20/20190520_102543_r1.jpg?itok=epeGYKi9
Apartment,"5,750  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,Brand New 3 BHK F/F in Al-Mansoura 4Rent ,3,3,Citadel Real Estate,https://www.qatarliving.com/user/citadel-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/01/22/IMG_7743_0.JPG?itok=3uyc2gQe
Apartment,"5,500  QAR / MONTH",Doha,2 Bedrooms Furnished Apartment in Al Sakhama,2,2,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/08/10/4426120170308080104-Large.jpg?itok=c3oYJyhV
Apartment,"3,500  QAR / MONTH",Umm Ghwailina,One Bedroom Unfurnished in Umm Ghuwalina ,1,1,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/11/22/8124220171122102704-Large.jpeg?itok=VPLIc1ar
Apartment,"5,750  QAR / MONTH",Najma,Stunning 2BHK (FF) behind Gulf Cinema ,2,2,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2019/09/01/1_4.jpg?itok=apaOi982
Apartment,"4,900  QAR / MONTH",Umm Ghwailina,FF 1BHK Flat (W&E included + FREE Internet) NO Commission!,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2019/09/02/2_2.jpg?itok=Tyx7FE9d
Apartment,"6,000  QAR / MONTH",Umm Ghwailina,S/F 3Bedroom Flat (for Exec. Bachelors) - NO COMMISSION Charge,3,3,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2019/07/09/MG_9180-copy.jpg?itok=ob6JvI1i
Apartment,"10,500  QAR / MONTH",The Pearl Qatar,BEST OFFER 2B/R FULLY FURNISHED WITH SEA VIEW ,2,3,MRSB REALTY,https://www.qatarliving.com/user/mrsb-realty,https://files.qatarliving.com/styles/555x415/s3/2020/03/27/20200309_213307_1.jpg?itok=97TI9-KV
Apartment,"4,400  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,Suitable for Filipino- Affordable 2BHK Unfurnished apartment in Mansoura.,2,1,Sky Vision Real Estate,https://www.qatarliving.com/user/sky-vision-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/26/2_3.jpeg?itok=HtcptYEk
Apartment,"4,500  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,Week End Offer Amazing Beautiful Apartment (3 bed rooms) In Al Mansoura area For Rent. No ,3,1,Sky Vision Real Estate,https://www.qatarliving.com/user/sky-vision-real-estate,https://files.qatarliving.com/styles/555x415/s3/2018/11/22/4-copy.jpg?itok=WCaCb_Jw
Apartment,"8,000  QAR / MONTH",Najma,GREAT OFFER! Fully Furnished 3-Bed Serviced Apartments in Najma (HAM1769) ,3,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/28/9.jpg?itok=p8ikK2_W
Apartment,"18,000  QAR / MONTH",The Pearl Qatar,GREAT OFFER! Delightful 3 Bed Canal Front Townhouse (Property ID - THM870),3,3+,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/28/8_0.jpg?itok=ziRW2uQg
Apartment,"8,000  QAR / MONTH",Najma,Furnished 2-Bed Serviced Apartments (APM1768),3,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/29/10_1.jpg?itok=LwDgbsXV
Apartment,"6,500  QAR / MONTH",Najma, 3-Bedroom Apartment *24hrs Maintenance* (APM2223),3,3,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/11/1_27.jpg?itok=4_92s_8a
Apartment,"5,500  QAR / MONTH",Old Al Ghanim,NO COMMISSION! 3-Bedroom apartment with easy access to Corniche (APM2343),3,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/11/1_29.jpg?itok=qLmr3MEy
Apartment,"4,500  QAR / MONTH",Umm Ghwailina,2-Bed Unfurnished Apartment Umm Ghuwailina ( APM1860),2,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/11/1_31.jpg?itok=aFt_x5Ve
Apartment,"4,500  QAR / MONTH",Old Al Ghanim,GREAT PRICE! 2-Bed S/F Apartment (APM2486),2,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/11/3_32.jpg?itok=9rC6mWJp
Apartment,"8,000  QAR / MONTH",Al Kheesa,3-Bedroom Apartment in Al Kheesa (AP1293),3,3,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/19/1_12.jpg?itok=yIau-TLw
Apartment,"944,443  QAR / MONTH",LUSAIL,GREAT OFFER! 2-bed Apartment in Lusail (AP2520),1,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/1_34.jpg?itok=hzxLosx5
Apartment,"915,000  QAR / MONTH",LUSAIL,FOR SALE! Studio in Lusail *Great Payment Plan* (AP2521),Studio,1,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/2_41.jpg?itok=mC5FV0XO
Apartment,"1,485,000  QAR / MONTH",LUSAIL,FOR SALE ! 2-Bed Apartment in Lusail *Great Payment Plan* (AP2522),2,3,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/1_38.jpg?itok=DLXdR6G5
Apartment,"1,822,088  QAR / MONTH",LUSAIL,FOR SALE - 3 bedrooms apartment in Lusail (AP2523),3,3+,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/4_44.jpg?itok=WeBLUFyi
Apartment,"9,000  QAR / MONTH",The Pearl Qatar,UTILITIES INCLUDED : Modern Furnished 1-bed in Porto Arabia (AP2151),1,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/04/02/L3VmLzE5MzYvdW5pdC8yMTUxLzM5MzQzX0ltYWdlLmpwZy4xOTM2LkxlYXNpbmcuMGJ5MC42NTk0Ny5EZWZhdWx0LkNlbnRlcg.jpg?itok=Ry1OaDsk
Apartment,"6,500  QAR / MONTH",Najma,Affordable 3-Bedroom S-F Apartment (Property ID - APM2223),3,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2019/12/08/2_8.jpg?itok=aH4OyMUt
Apartment,"8,000  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,Elegantly Furnished Apartment in Najma – Al Mansoura (Property ID - APM2344),2,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2019/12/08/1_14.jpg?itok=1VViIAfa
Apartment,"9,000  QAR / MONTH",Najma,SHORT-TERM Fully Furnished 2-Bed Apartments (APM1931),2,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/29/2.-PF-banner-APM1931.jpg?itok=V1okEZa9
Apartment,"6,500  QAR / MONTH",Najma,3 Bedroom Apartment * Maintenance Included (APM2463),3,3,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/11/1_28.jpg?itok=w7CV1gip
Apartment,"6,500  QAR / MONTH",Umm Salal Ali,Furnished 3-bed apartments in Umm Salal (AP1596),3,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/19/1_15.jpg?itok=47CLJdgU
Apartment,"7,000  QAR / MONTH",Al Nasr,Modern 2bed apartment with 1-month free in Al Nasr (AP1929),2,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/19/4_13.jpg?itok=ucMjmzni
Apartment,"8,500  QAR / MONTH",Al Sadd,Well Equipped FF -2-Bedroom Apartment in Al Sadd (AP2142),2,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/5_24.jpg?itok=3e7QIp5L
Apartment,"9,000  QAR / MONTH",Al Sadd,Brand New Fully Furnished 3-Bedroom (AP2451),3,3,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/1_23.jpg?itok=MB5StSQs
Apartment,"6,500  QAR / MONTH",Al Sadd,1-Bed Modern Apartment *ALL INCLUSIVE* (HA2506),1,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/1_31.jpg?itok=VXaUAGzp
Apartment,"4,750  QAR / MONTH",Mushaireb,BRAND NEW 1 bed fully-furnished *Utilities Included* (AP2503),1,2,Mirage International Property Consultants,https://www.qatarliving.com/user/mirage-international-property-consultants-0,https://files.qatarliving.com/styles/555x415/s3/2020/03/25/10_17.jpg?itok=RKq-Tv6b
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,Free 1 Month / 1 BR Apartment no balcony,1,2,Empire Estate,https://www.qatarliving.com/user/empire-estate,https://files.qatarliving.com/styles/555x415/s3/2020/01/11/Capture1_1.PNG?itok=_hWJs84g
Apartment,"12,001  QAR / MONTH",The Pearl Qatar,"Spacious 2 bed Room ,semi furnished, sea view",2,3,Empire Estate,https://www.qatarliving.com/user/empire-estate,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/2_5.jpeg?itok=uMOln6IR
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,Spacious Apartment SEMI Furnished sea view,1,2,Empire Estate,https://www.qatarliving.com/user/empire-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/04/8_4.jpeg?itok=JxdOhirx
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,1B/r Fully Furnished in Porto Arabia ready to move ,1,1,MRSB REALTY,https://www.qatarliving.com/user/mrsb-realty,https://files.qatarliving.com/styles/555x415/s3/2020/01/23/IMG-20200102-WA0017.jpg?itok=6AirQfMD
Apartment,"4,750  QAR / MONTH",Al Muntazah,Spacious Unfurnished 2 BHK in Al Muntazah ,2,2,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/2019/07/16/8716DSC_0075.jpg?itok=wDVebu6n
Apartment,"1,600  QAR / MONTH",Al Gharrafa,ستوديو بالغرافة,Studio,1,geokasket,https://www.qatarliving.com/user/geokasket,https://files.qatarliving.com/styles/555x415/s3/2020/04/05/20191217_104256.jpg?itok=yestM0KQ
Apartment,"3,700  QAR / MONTH",Al Hilal,Fully furnished 1 BHK in Hilal behind Al mana Tower,1,1,City Homes Doha,https://www.qatarliving.com/user/city-homes-doha,https://files.qatarliving.com/styles/555x415/s3/2020/03/11/5830D0C1-890D-46C0-AEE8-B11CF6E689A8.jpeg?itok=57alTFLK
Apartment,"3,000  QAR / MONTH",Doha,Furnished 1-BHK in Sakhama,1,1,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/08/10/1519820170316090125-Large.JPG?itok=D7j_ml_e
Apartment,"3,500  QAR / MONTH",Al Sakhama,Ramadan Promotion 1 Bedroom Furnished in AL Sakhama ,1,1,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/2018/08/19/Property_85935433.JPG?itok=UC9RYN2H
Apartment,"6,500  QAR / MONTH",Mushaireb,3Bhk SF Specious Flat For Rent In Mushairib,3,3,Maxam Business Solution,https://www.qatarliving.com/user/maxam-business-solution,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/Hall-2.jpg?itok=2hNySFKU
Apartment,"4,500  QAR / MONTH",Al Muntazah,Beautiful spacious SF 2 BR in Muntaza,2,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/06/09/WhatsApp-Image-2019-06-09-at-8.41.00-AM1.jpeg?itok=O0T-wcwg
Apartment,"5,500  QAR / MONTH",LUSAIL,Brand New 1 BR Flat in Lusail for QR.5500,1,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2020/01/11/WhatsApp-Image-2020-01-11-at-2.27.05-PM.jpeg?itok=c2rNu7cX
Apartment,"15,000  QAR / MONTH",The Pearl Qatar,Full Marina view 3B/r+maid with good price ,3,3+,MRSB REALTY,https://www.qatarliving.com/user/mrsb-realty,https://files.qatarliving.com/styles/555x415/s3/2020/01/23/IMG-20200104-WA0058_0.jpg?itok=3a8odjap
Apartment,"6,500  QAR / MONTH",The Pearl Qatar,Great offer Studio Fully furnished in The pearl ,Studio,1,MRSB REALTY,https://www.qatarliving.com/user/mrsb-realty,https://files.qatarliving.com/styles/555x415/s3/2020/01/23/IMG-20200112-WA0001.jpg?itok=y5nuI4G-
Apartment,"4,000  QAR / MONTH",Al Khor,UNFURNISHED 2 BHK FLAT AVAILABLE FOR RENT IN ALKHOR,2,2,DAHAS Trading And Contracting,https://www.qatarliving.com/user/dahas-trading-contracting,https://files.qatarliving.com/styles/555x415/s3/2019/11/30/WhatsApp-Image-2019-11-24-at-7.46.15-PM.jpeg?itok=SpOynEqF
Apartment,"4,500  QAR / MONTH",Najma,2 BHK Fully Furnished Flat in Najma (near Hot bread),2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/1_1.jpg?itok=M_eJw0hp
Apartment,"4,500  QAR / MONTH",Old Airport,2 BHK UF Flat in Matar Qadeem ,2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/1_3.jpg?itok=3hb4mvJu
Apartment,"3,500  QAR / MONTH",Al Muntazah,2 BHK Unfurnished Flat in Al Muntazah..,2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/01/15/dtuteesz_0.jpg?itok=AsFUjan1
Apartment,"4,500  QAR / MONTH",Fereej Bin Mahmoud,2 BHK Unfurnished Flat in Bin Mahmoud,2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/01/15/dfgfdhfh.jpg?itok=8nEUMQew
Apartment,"4,500  QAR / MONTH",Old Airport,3-bhk in old airport ground floor,3,1,Noushad Properties,https://www.qatarliving.com/user/noushad-properties,https://files.qatarliving.com/styles/555x415/s3/2020/02/02/0ab2e6c8-3937-4b67-ad7e-76b8eecca405.JPG?itok=EAdHQZqV
Apartment,"5,500  QAR / MONTH",Al Hilal,UNFurnished 3 BHK APARTMENT For Family & Executive bachelor - NO COMMISSION!,3,3,Noushad Properties,https://www.qatarliving.com/user/noushad-properties,https://files.qatarliving.com/styles/555x415/s3/2020/02/15/WhatsApp-Image-2020-02-14-at-6.09.57-PM-1_0.jpeg?itok=TR5Nd8gZ
Apartment,"5,500  QAR / MONTH",Najma,S/F - 3 BHK APARTMENT For Family & Executive bachelor in Najma - NO COMMISSION!,3,3,Noushad Properties,https://www.qatarliving.com/user/noushad-properties,https://files.qatarliving.com/styles/555x415/s3/2020/02/15/WhatsApp-Image-2020-02-14-at-6.09.57-PM-1_2.jpeg?itok=_qFnC6at
Apartment,"5,000  QAR / MONTH",Fereej Abdel Aziz,FULLY FURNISHED SPACIOUS APARTMENTS AVAILABLE FOR FAMILY IN BACK SIDE HOME CENTER NEAR JA,2,2,landroyal.trading,https://www.qatarliving.com/user/landroyaltrading,https://files.qatarliving.com/styles/555x415/s3/2019/06/09/IMG-5270.JPG?itok=Q9lOwYMX
Apartment,"5,500  QAR / MONTH",Madinat Khalifa South,3 BED ROOM SPACIOUS FLAT FOR RENT IN MADINATH KHALIFA for EXECUTIVE STAFFS FOR GENTS OR LA,3,3,landroyal.trading,https://www.qatarliving.com/user/landroyaltrading,https://files.qatarliving.com/styles/555x415/s3/2018/05/29/IMG-1569.JPG?itok=mkzN4Ndb
Apartment,"5,500  QAR / MONTH",Wakrah,SPACIOUS 3 APARTMENTS AVAILABLE FOR BACHELORS IN WAKRAH MC DONALD BUILDING,3,3,landroyal.trading,https://www.qatarliving.com/user/landroyaltrading,https://files.qatarliving.com/styles/555x415/s3/2018/06/12/mc-donald.jpg?itok=q3NrcGFh
Apartment,"5,000  QAR / MONTH",Fereej Abdel Aziz,"UN-FURNISHED, 2-BEDROOM APARTMENT IN FEREEJ ABDEL AZIZ",2,2,profestate.com.qa,https://www.qatarliving.com/user/profestatecomqa,https://files.qatarliving.com/styles/555x415/s3/2019/03/19/Filtered-1_0.jpg?itok=PJEfaWpw
Apartment,"5,000  QAR / MONTH",Al Muntazah,2BHK NEW APARTMENT ( FLAT) AVAILABLE IN AL MUNTAZA ,2,2,KGN GROUP AJMEER,https://www.qatarliving.com/user/kgn-group-ajmeer,https://files.qatarliving.com/styles/555x415/s3/2019/07/26/20180131_184229.jpg?itok=euwkJW8N
Apartment,"6,500  QAR / MONTH",Old Salata,2BHK.RESIDENTS HOTE. IN.OLD SALTHA.NO COMMISSION &ONE MONTH FREE ,2,3,KGN GROUP AJMEER,https://www.qatarliving.com/user/kgn-group-ajmeer,https://files.qatarliving.com/styles/555x415/s3/2019/08/27/IMG-20190821-WA0048.jpg?itok=DlXJLXsu
Apartment,"5,000  QAR / MONTH",Al Sadd,2BHK APARTMENT ( FLAT) AVAILABLE IN AL SADD.NO COMMISSION ,2,3,KGN GROUP AJMEER,https://www.qatarliving.com/user/kgn-group-ajmeer,https://files.qatarliving.com/styles/555x415/s3/2019/09/01/IMG-20190821-WA0071.jpg?itok=ERKh9uXc
Apartment,"6,500  QAR / MONTH",Najma,Great Deal! Cozy 3 BR FF Apartment│Al Najma,3,3,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/01/28/6104420180128144322-Large.jpg?itok=cBy6rYUJ
Apartment,"6,000  QAR / MONTH",The Pearl Qatar,HOt Deal Studio with Full marina view with balcony ,Studio,1,MRSB REALTY,https://www.qatarliving.com/user/mrsb-realty,https://files.qatarliving.com/styles/555x415/s3/2020/01/24/IMG-20191223-WA0011_0.jpg?itok=TQfklz_f
Apartment,"9,000  QAR / MONTH",West Bay,Luxurious Fully Furnished Studio Deluxe Suite in West Bay,Studio,1,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/07/17/Fraser-Suites-West-Bay-Doha-Studio-Night-View.jpg?itok=4hIU6ubM
Apartment,"13,500  QAR / MONTH",West Bay,FABULOUS 3 BEDROOM FULLY FURNISHED APARTMENT IN WESTBAY (EXTRA MAID ROOM),3,3+,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/08/01/living-room.jpg?itok=_guhMR7P
Apartment,"10,000  QAR / MONTH",The Pearl Qatar,Luxurious Fully Furnished 1 Bedroom Hotel Apartments with Sea View in The Pearl,1,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/07/10/Reetaj-1-Large_2.jpg?itok=lIsrLcU0
Apartment,"9,500  QAR / MONTH",West Bay,FABULOUS 2 BEDROOM HOTEL APARTMENT IN WESTBAY (NO COMMISSION!!!),2,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/12/02/WhatsApp-Image-2019-12-02-at-9.04.17-AM6_1.jpeg?itok=-6GpKNXl
Apartment,"14,000  QAR / MONTH",Ain Khaled,VERY SPACIOUS 5 BED SF VILLAS IN AIK KHALED,5,3+,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/02/08/IMG_20200208_104459_0.jpg?itok=CqmLMim0
Apartment,"11,000  QAR / MONTH",West Bay,Luxurious Fully Furnished 3 Bedroom Hotel Apartment in WestBay (Promo Price),3,3,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/07/11/10860029.jpg?itok=usHTN-Xw
Apartment,"9,000  QAR / MONTH",West Bay,"LUXURIOUS 2BED FF IN 5 STAR HOTEL, WESTBAY SEA VIEW",2,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/03/12/WhatsApp-Image-2020-03-11-at-6.17.36-PM-1_0.jpeg?itok=rNs6jVHa
Apartment,"10,000  QAR / MONTH",West Bay,LUXRIOUS 2 BEDROOM HOTEL APARTMENT IN WESTBAY,2,3,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/11/06/29692063_1.jpg?itok=6xIZj4zI
Apartment,"4,800  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,BRAND NEW 2BHK FULLY FURNISHED APARTMENT AT C-RING ROAD IN MANSOURA,2,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/12/16/WhatsApp-Image-2019-12-16-at-10.22.20-AM_1.jpeg?itok=U4Y0W7dF
Apartment,"8,750  QAR / MONTH",The Pearl Qatar,SPACIOUS 1 BEDROOM APARTMENT IN PORTO ARABIA (NO COMMISSION!!!),1,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/11/23/20191123_120628.jpg?itok=nie2ppjp
Apartment,"8,500  QAR / MONTH",LUSAIL,BrandNew 2BHK S/F in Lusail (Marine) 4 rent/ 2 Months Free ,2,2,Citadel Real Estate,https://www.qatarliving.com/user/citadel-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/11/22/IMG_7496.JPG?itok=OjClTL2M
Apartment,"9,500  QAR / MONTH",LUSAIL,BrandNew 3BHK S/F in Lusail (Marine) 4 rent/2 Months Free ,3,3,Citadel Real Estate,https://www.qatarliving.com/user/citadel-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/11/22/IMG_7515_4.JPG?itok=D6halrhI
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,Best Offer 1B/R with big balcony in the Pearl Porto Arabia ,1,2,MRSB REALTY,https://www.qatarliving.com/user/mrsb-realty,https://files.qatarliving.com/styles/555x415/s3/2020/02/01/IMG-20200201-WA0020_3.jpg?itok=zQNx2DrV
Apartment,"5,000  QAR / MONTH",Old Airport,2 BHK APART AT MATAR QADEEM 4 MONTHS FREE!!! (HURRY),2,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/11/25/20191124_133549.jpg?itok=ixGFeeJV
Apartment,"5,000  QAR / MONTH",Abu Hamour,U/F 2BHK (for Exec. Bachelors) including W/E (NO Agency Fee) ,2,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/02/24/5487720180224133155-Large.jpg?itok=HX4OKyNY
